ego_x,ego_y,ego_heading,lead_x,lead_y,lead_heading
41.37571311366478,-78.4749002792859,1.2903537292747067,44.16047718786551,-69.47067715303186,1.3677076600080724
40.80161294848679,-79.54987119166138,1.3130719178643133,44.33574030639841,-68.4591468408694,1.3833921153514448
40.54241175926629,-80.25880666026892,1.2366990616830205,44.37259561011358,-68.4935062304831,1.3813538574790596
41.2677760590741,-78.49521247314543,1.2787156411287661,43.86832546565403,-70.56168530703366,1.3549304737844705
41.573520504603145,-78.48345106637176,1.2145854411334533,43.919930039516935,-70.57643773120783,1.350248456010854
