sample_ind,rho,sim_steps
38,3.4490174023301634,1776
39,3.060576068840291,1763
40,3.246902743014008,1710
41,2.7960194019950606,2002
42,2.702817987783389,2018
43,2.21491341590019,1753
44,-0.08221719830767249,1551
