ego_x,ego_y,ego_heading,lead_x,lead_y,lead_heading
44.72735253132738,-6.834151847951789,1.5698068472677489,44.874915293689114,4.591244812022674,1.6033873889538997
44.72695572377168,-5.913224509852007,1.5551353887077044,44.8934100417893,4.578336910843815,1.602661045707301
44.830349023906024,-7.018367833164046,1.557491281902584,44.894799037075664,4.573736902144605,1.6045781144143823
44.72219257901521,-5.9115557319857315,1.5577685056053336,44.878940677484785,4.581180974982383,1.602172449216716
44.65438556272807,-5.578345358191171,1.570740961846072,44.855304657330564,4.509932637771014,1.597084175758957
