ego_x,ego_y,ego_heading,lead_x,lead_y,lead_heading
7.638306247384392,-47.063809957680874,3.1007884634438803,-4.508360490887192,-44.91931502695303,2.990324823954531
6.498374407745084,-43.50772549360495,-2.942191590905142,-4.532802413644014,-45.33837906365061,-3.1161534593530855
