ego_x,ego_y,ego_heading,lead_x,lead_y,lead_heading
5.458459086151921,-43.99860528255845,-2.956645603736657,-3.602189787934294,-45.35659344129181,-3.0983413576295766
102.46479150585864,-15.249577461302959,1.3984288013442074,104.83137864693721,-4.4187914477038746,1.4577778013195677
44.81839746036664,-5.4377644987653575,1.560241062030425,44.89097292521233,3.9531942686090074,1.5973416248324435
44.86182746457258,-7.011194021851927,1.5615411359203368,44.87712267458188,4.556589990477606,1.60475520059
44.881016377672246,-7.048672193386694,1.5712368079176733,44.86841774551313,4.5825122181892075,1.603277452144749
6.6353369071787025,-44.505045554038006,-2.9379011635585486,-4.575488408499428,-45.368919879042785,-3.1205234036745297
7.661470625647912,-45.53652949181714,3.1238526211691475,-4.505179076429299,-44.74419708149904,3.0230925283944265
101.60071855415828,-16.398112275855823,1.4238707254226912,105.02780712581762,-4.440245437701506,1.4529107160816728
44.597106780461516,-7.024415931927138,1.5290199302235423,44.973575134415114,4.505025391283962,1.6059649796232276
101.41555842438456,-16.301439878818336,1.4587752884692358,105.18864320890975,-4.399552961263467,1.4606075721476557
44.77437637941332,-7.039025660303485,1.56346587674902,44.87247551922874,4.563645279195653,1.6021446433899285
