ego_x,ego_y,ego_heading,lead_x,lead_y,lead_heading
103.12859200947774,-14.610413627112166,1.3105813424454955,104.82639142889002,-4.4048490439418515,1.4575782983889118
102.03311819772175,-16.463234541732298,1.4158152557392991,104.78933561785165,-4.425337045816807,1.4580430367529171
44.86362013620003,-5.6661113879276375,1.5758490307857702,44.80209072579482,4.532788154870391,1.599164068539735
44.873697137584,-6.041404800641658,1.561845116868123,44.88376889720492,4.595843303109923,1.6020501362590738
44.783760884839225,-5.389642667239965,1.5717795868423954,44.890334704428824,2.9510355851972143,1.587399109788775
44.706096320698094,-7.489167187548732,1.5774599743451805,44.829102651392574,4.562406699172652,1.5993511866786736
44.93200276196406,-5.446265782008934,1.5772593428935775,44.909310087071596,2.9400926011605044,1.5891504304837345
44.912655389476235,-5.646977467607077,1.5771492525873865,44.856571585378816,4.578530250380503,1.602789578951403
44.808610373940766,-5.686549880140819,1.568684085271951,44.876112695160536,4.5160651573756185,1.599171787372787
44.767926948251976,-5.447981531052862,1.5627589753679658,44.9116097894123,3.1254853732060743,1.5886834623407085
103.41530396622068,-14.463979680660117,1.2631065725969388,105.19616739110279,-4.620356225832598,1.4567446594520685
44.816478920456916,-5.463036020028146,1.5683225342060199,44.88707036339606,3.361302843334043,1.5910307648637274
7.569429862280042,-45.11290965983303,-3.0244029269184676,-4.559600705285218,-45.37645052587104,3.085758320882165
6.387094162073912,-44.547706688373424,-3.0133232742354914,-4.599349445125802,-45.38016012648962,3.1346506771205824
102.47980708916909,-15.225146225023122,1.3555096831636584,104.72612705410053,-4.497525967827866,1.4589442599165057
5.413464948810041,-44.60334734436371,-2.967443718852689,-4.346944668763828,-45.46528782185943,-3.132204726964435
102.50504978433791,-16.040230374354667,1.3133678851999417,104.94167688457689,-4.3920524288419145,1.4537761727959302
5.948067674090404,-46.13364593330565,3.1182704503785996,-4.595725251890027,-44.965674343035985,2.9945866720735856
7.107057519838848,-43.23050102505388,-2.9366748069257667,-4.542085008318661,-45.37127240437489,-3.1151751686806515
44.40479107131287,-5.415084440495214,1.600667469940766,44.89612776234635,3.555472658424348,1.5926201344839477
44.69757466822859,-7.0992290948230945,1.5519541799072318,44.9237624630809,4.510540749793444,1.6031502697170514
44.29253461451056,-5.443482957369433,1.5319053152635878,44.88102609014174,4.162318229769732,1.5987415778592788
6.544324596246376,-44.99810162237756,-3.036211629627292,-4.550879614987126,-45.39348900398307,3.09586094027151
44.310978986627944,-5.452936001495395,1.5708385515008225,44.91030662287205,2.7879554133264337,1.585494064225654
102.15598511905132,-15.871609740016744,1.48954684631491,104.82363033249331,-4.447148987700526,1.4562695519746873
