ego_x,ego_y,ego_heading,lead_x,lead_y,lead_heading
102.79902741596153,-14.442115135594182,1.3525484630248212,104.83729449183596,-4.505666391019794,1.4553588802988813
102.74984833841111,-15.875801187200155,1.4239549004482432,104.69715608426006,-4.49256857974756,1.4638530591613854
102.74553655563915,-15.833249456202605,1.4251419778326277,104.70000757468708,-4.432516756082299,1.4640879735867713
102.43979643511409,-14.691406667494155,1.336136163868822,104.96835350077028,-4.41389656234581,1.4547773472925518
102.81280879373756,-15.773935340066242,1.4251742832902305,104.60001631182536,-4.441477550758171,1.4702315517920737
